id,device_id,product_name,product_sku,product_name2,count if,amount,status,card_number,cvv,created_at,happened_at
1094,110,"vulputate, posuere",3.77E+12,Nulla,14,221,accepted,3.02E+14,572,2/23/2023 12:08,12/4/2021 3:03
1095,162,Ut sagittis,3.77E+12,nulla,14,92,accepted,5158 8655 2838 2399,472,12/21/2022 10:28,1/6/2022 8:03
1096,115,ornare. Fusce,v3770009015028,ligula,6,264,refused,677 17942 84235 822,371,2/19/2023 5:52,9/9/2022 1:01
1097,172,ac nulla.,v3770009015028,amet,12,495,cancelled,5273 3225 3286 7213,676,1/18/2023 12:03,9/5/2022 6:12
1098,139,"sem, consequat",3.77E+12,lectus,11,324,accepted,3.64E+14,599,10/25/2022 11:42,3/27/2022 8:43
1099,79,"sapien, gravida",3.77E+12,metus,4,340,refused,3647 399258 54974,308,1/6/2023 10:04,9/27/2022 7:02
1100,28,sed dui.,3.77E+12,ligula.,5,761,accepted,402400 711522 5358,994,1/30/2023 1:06,10/24/2021 7:25
1101,23,"dui, semper",3.77E+12,at,5,846,accepted,4.53E+15,970,11/30/2022 12:43,4/14/2022 9:25
1102,94,"enim, sit",3.77E+12,varius,6,122,refused,630 45318 47848 394,638,1/31/2023 5:37,6/3/2022 10:17
1103,47,velit. Aliquam,3.77E+12,convallis,8,888,refused,2.15E+14,930,12/7/2022 12:22,8/24/2022 2:30
1104,66,risus. Donec,3.77E+12,Nunc,22,87,accepted,3007 637547 57246,347,10/8/2022 3:05,5/12/2022 3:18
1105,138,Nulla tempor,3.77E+12,dolor.,5,149,cancelled,5.29E+15,911,2/16/2023 6:37,6/4/2022 10:13
1106,129,"imperdiet non,",3.77E+12,massa,3,176,accepted,491165 54 8162 6276 370,623,12/22/2022 1:50,12/3/2022 4:51
1107,19,est tempor,3.77E+12,Nullam,9,19,cancelled,417 50052 52976 632,143,11/10/2022 6:19,6/1/2022 4:25
1108,49,tempor arcu.,3.77E+12,commodo,7,311,cancelled,564 18237 64851 531,847,1/26/2023 1:34,8/14/2022 10:06
1109,27,turpis egestas.,3.77E+12,magna.,6,651,accepted,3756 475338 34741,588,2/18/2023 1:36,9/14/2022 4:16
1110,100,odio semper,3.77E+12,neque,7,807,refused,4175 0036 7446 6670,800,2/25/2023 2:10,2/7/2023 5:11
1111,36,"eu, euismod",v3770009015028,enim.,9,803,cancelled,3.04E+14,750,12/29/2022 2:42,1/27/2023 9:14
1112,8,Donec vitae,3.77E+12,scelerisque,7,858,refused,4024 0071 3362 2750,478,12/4/2022 4:09,1/11/2022 3:54
1113,166,sapien imperdiet,3.77E+12,dui.,9,969,accepted,2014 273255 32335,829,1/1/2023 3:35,5/8/2022 1:51
1114,109,rhoncus. Proin,3.77E+12,Curabitur,12,141,accepted,6771 9245 2193 5633,184,1/22/2023 5:12,2/18/2022 12:35
1115,190,egestas. Aliquam,3.77E+12,velit.,7,634,cancelled,647714 6493285188,659,11/29/2022 11:29,4/11/2022 4:09
1116,122,"dui, in",3.77E+12,Ut,16,798,refused,670 66425 67522 129,971,1/13/2023 6:10,9/4/2022 1:04
1117,128,risus. Donec,3.77E+12,Cras,11,93,accepted,646623 5495527557,399,10/4/2022 12:58,7/13/2022 8:29
1118,23,Nam ligula,3.77E+12,malesuada,13,112,refused,5.89E+17,151,12/7/2022 2:28,11/28/2022 11:44
1119,34,"dui, semper",3.77E+12,"consequat,",2,239,cancelled,644 14365 63685 257,583,2/15/2023 2:14,6/19/2022 7:58
1120,113,"lacinia at,",3.77E+12,ac,24,773,refused,532273 247467 1236,349,2/21/2023 11:04,11/12/2022 7:24
1121,69,"in, hendrerit",3.77E+12,Nunc,22,192,refused,491654 3258286444,876,11/15/2022 6:21,10/28/2022 5:46
1122,148,lacus vestibulum,v3770009015028,mauris,21,905,refused,670639 993985 7952,328,12/16/2022 7:24,11/11/2021 3:37
1123,20,tristique pharetra.,v3770009015028,libero.,3,158,cancelled,6443 6773 3767 7959,730,1/19/2023 10:29,1/10/2023 6:20
1124,156,facilisis lorem,3.77E+12,fermentum,4,70,accepted,3458 764767 24687,734,2/6/2023 3:04,7/4/2022 6:26
1125,160,egestas nunc,3.77E+12,Nunc,22,667,refused,3666 497855 93364,324,10/11/2022 2:07,2/20/2022 4:46
1126,108,lacus. Etiam,3.77E+12,ridiculus,5,845,accepted,633 11035 32793 348,515,1/31/2023 8:56,8/22/2022 6:52
1127,128,Nunc lectus,3.77E+12,Pellentesque,5,586,cancelled,554877 835232 2671,408,10/7/2022 4:45,12/12/2022 8:08
1128,27,diam at,3.77E+12,feugiat,7,233,accepted,676 77736 37623 443,783,12/14/2022 3:36,1/13/2023 10:46
1129,162,enim nisl,v3770009015028,ullamcorper.,3,763,cancelled,655 43289 11731 185,776,12/31/2022 7:32,2/21/2022 6:50
1130,63,sit amet,3.77E+12,ut,16,612,refused,4936 2583 7886 3131,912,3/1/2023 8:30,3/20/2022 3:00
1131,113,urna. Vivamus,3.77E+12,"eget,",4,714,cancelled,6.71E+18,490,1/25/2023 3:23,11/5/2021 11:32
1132,100,Quisque varius.,3.77E+12,pretium,3,755,refused,3.66E+14,725,1/17/2023 6:01,6/11/2022 10:25
1133,191,"ac, eleifend",3.77E+12,aliquet,7,181,accepted,3.43E+14,843,1/3/2023 8:48,4/9/2022 7:05
1134,161,et tristique,3.77E+12,"vitae,",8,827,cancelled,6.46E+15,239,10/27/2022 8:40,10/4/2022 4:43
1135,72,"elit pede,",3.77E+12,"nec,",8,824,refused,4.84E+15,868,1/1/2023 6:18,11/23/2021 5:29
1136,53,Nullam vitae,3.77E+12,vitae,11,778,accepted,543 85117 42655 358,861,12/22/2022 2:13,5/25/2022 6:29
1137,57,Lorem ipsum,3.77E+12,malesuada,13,60,refused,5446 8483 5596 2816,932,1/2/2023 11:53,5/10/2022 11:53
1138,73,vestibulum massa,3.77E+12,ultricies,2,554,accepted,670 64843 56875 511,827,10/24/2022 9:33,5/25/2022 10:10
1139,76,"montes, nascetur",3.77E+12,facilisis,5,442,refused,6759 2431 3144 3482,410,1/25/2023 11:01,11/2/2021 7:57
1140,113,congue turpis.,3.77E+12,enim.,9,950,accepted,3036 555366 64426,386,10/9/2022 7:41,1/7/2023 2:35
1141,29,bibendum fermentum,3.77E+12,ante,8,612,cancelled,2.01E+14,611,10/27/2022 10:22,12/13/2021 8:02
1142,48,"sagittis augue,",3.77E+12,non,15,914,accepted,5.82E+18,559,1/19/2023 1:02,11/27/2021 5:46
1143,111,"ullamcorper eu,",3.77E+12,"pede,",6,487,accepted,4.91E+15,392,1/24/2023 12:55,3/2/2022 6:09
1144,180,Mauris molestie,3.77E+12,"eu,",8,135,cancelled,676764 7144757557,338,10/12/2022 2:53,1/29/2023 8:05
1145,156,Vestibulum ante,v3770009015028,non,15,159,refused,6767 5472 7745 8645,661,11/18/2022 7:48,6/12/2022 7:34
1146,38,"porttitor vulputate,",3.77E+12,arcu,2,755,refused,3493 323889 82985,143,12/20/2022 2:11,12/1/2022 9:53
1147,163,lectus sit,3.77E+12,"sed,",4,905,accepted,670 95979 24395 576,428,1/3/2023 10:56,3/13/2022 11:10
1148,138,dolor. Fusce,3.77E+12,vitae,11,135,cancelled,546 71594 99225 522,958,12/5/2022 7:24,6/6/2022 5:53
1149,150,Ut tincidunt,3.77E+12,ligula.,5,880,refused,5.04E+16,246,12/26/2022 6:48,9/21/2022 4:48
1150,52,Integer sem,3.77E+12,Lorem,23,82,cancelled,493684 5588478518,970,12/30/2022 4:01,6/23/2022 3:19
1151,169,porttitor scelerisque,3.77E+12,"eu,",8,283,accepted,471647 3744338736,331,10/20/2022 6:36,12/21/2022 8:54
1152,170,libero et,3.77E+12,neque.,8,383,accepted,6474 4456 8254 5821,413,2/19/2023 9:40,11/3/2022 8:21
1153,23,aliquet diam.,3.77E+12,lobortis,6,70,cancelled,633432 3659285871,282,10/4/2022 8:29,4/14/2022 2:30
1154,165,sem mollis,3.77E+12,consequat,4,850,cancelled,6709 8772 8544 6469,288,2/17/2023 12:02,4/3/2022 10:04
1155,102,"elementum purus,",3.77E+12,Integer,10,864,refused,552 64622 17653 341,267,1/26/2023 1:27,10/4/2022 4:22
1156,74,"ultricies adipiscing,",3.77E+12,volutpat.,3,829,accepted,3.03E+14,425,2/20/2023 4:47,10/21/2021 11:27
1157,185,Quisque porttitor,3.77E+12,Morbi,9,581,cancelled,491685 754453 8222,540,2/22/2023 1:40,3/25/2022 9:55
1158,4,urna. Nunc,3.77E+12,erat,14,738,cancelled,675925 622361 2871,618,1/23/2023 3:18,6/21/2022 12:14
1159,132,"vitae, posuere",3.77E+12,consectetuer,9,909,refused,6.33E+15,243,2/22/2023 11:56,4/26/2022 10:44
1160,75,"auctor non,",3.77E+12,ante.,2,932,accepted,453283 873278 6165,235,12/14/2022 6:57,2/28/2022 12:44
1161,126,ipsum primis,3.77E+12,nisl.,5,841,cancelled,2014 513558 57511,313,2/6/2023 12:28,10/24/2021 10:20
1162,49,condimentum. Donec,3.77E+12,ac,24,29,refused,6.50E+15,888,10/1/2022 7:48,11/23/2022 4:02
1163,49,"tincidunt, nunc",3.77E+12,commodo,7,227,accepted,589364 54 5147 3778 748,619,11/17/2022 8:44,1/24/2023 4:37
1164,134,adipiscing elit.,3.77E+12,"placerat,",2,732,cancelled,630 47955 48467 495,640,1/12/2023 7:23,2/8/2023 3:38
1165,83,sed libero.,3.77E+12,dolor,9,788,cancelled,6.33E+17,408,11/3/2022 9:45,10/18/2021 6:38
1166,154,Morbi non,3.77E+12,neque.,8,837,refused,5.62E+17,477,1/10/2023 8:03,6/26/2022 2:27
1167,129,"faucibus leo,",3.77E+12,accumsan,8,678,accepted,6.33E+15,520,12/5/2022 4:38,5/10/2022 9:24
1168,25,nascetur ridiculus,3.77E+12,"non,",15,921,refused,3022 336548 27547,891,10/17/2022 10:49,1/23/2023 8:16
1169,82,"vestibulum nec,",3.77E+12,vel,7,867,cancelled,402 68342 49835 234,337,2/23/2023 6:50,7/15/2022 11:48
1170,162,"volutpat ornare,",3.77E+12,nonummy,6,907,refused,2014 228729 46764,212,1/27/2023 8:17,8/30/2022 4:10
1171,117,leo. Vivamus,v3770009015028,molestie,10,875,accepted,3.05E+14,475,12/28/2022 1:40,11/9/2022 9:25
1172,97,"faucibus lectus,",3.77E+12,consectetuer,9,910,accepted,491695 8428382313,534,1/3/2023 8:58,1/16/2023 10:08
1173,23,"faucibus ut,",3.77E+12,pede,7,891,cancelled,677 12676 78577 257,914,1/18/2023 1:23,11/12/2022 10:03
1174,161,"vulputate, nisi",3.77E+12,arcu.,8,875,refused,3.62E+14,212,11/17/2022 6:52,12/13/2021 7:03
1175,173,et arcu,3.77E+12,Integer,10,969,accepted,2149 485164 33467,437,12/29/2022 3:32,11/14/2022 10:18
1176,16,Sed nec,3.77E+12,nulla.,6,297,cancelled,6599 5274 7798 5732,136,1/13/2023 10:01,7/22/2022 1:46
1177,190,ipsum sodales,3.77E+12,"erat,",2,335,refused,538177 474461 9759,247,10/19/2022 12:54,6/14/2022 8:00
1178,100,magna nec,3.77E+12,sit,18,806,cancelled,5.43E+15,739,10/9/2022 10:12,9/12/2022 5:33
1179,97,odio a,3.77E+12,pede,7,801,cancelled,676755 34 3811 3175 860,385,11/30/2022 12:39,10/4/2021 12:41
1180,154,consectetuer euismod,3.77E+12,auctor,4,82,cancelled,491172 793773 9411,395,12/26/2022 10:14,4/10/2022 7:10
1181,110,mollis. Phasellus,3.77E+12,ligula,6,983,refused,3743 194657 26581,370,1/24/2023 7:12,10/31/2021 5:39
1182,184,"dolor quam,",3.77E+12,urna.,4,252,cancelled,3618 579323 63251,832,10/24/2022 7:09,2/23/2023 6:50
1183,3,a felis,3.77E+12,risus.,5,620,refused,4.94E+17,582,12/20/2022 4:33,12/18/2022 6:02
1184,112,fringilla mi,3.77E+12,erat,14,620,accepted,2.15E+14,997,12/30/2022 2:42,2/8/2023 12:53
1185,56,congue. In,3.77E+12,Aenean,9,134,refused,5.13E+15,609,12/11/2022 8:33,8/27/2022 8:59
1186,40,Nunc laoreet,3.77E+12,ornare,8,261,refused,676 79343 87275 194,123,11/26/2022 1:52,5/1/2022 4:58
1187,37,quis accumsan,3.77E+12,mi,11,201,cancelled,4.92E+15,456,11/17/2022 10:36,2/1/2022 9:47
1188,119,"at, velit.",3.77E+12,eu,13,769,accepted,648846 1699491325,602,11/18/2022 10:57,8/18/2022 4:19
1189,85,amet luctus,3.77E+12,sed,23,553,accepted,6.77E+17,832,12/8/2022 5:57,10/4/2022 4:10
1190,122,ac arcu.,3.77E+12,ornare,8,130,cancelled,676723 492156 6889,394,10/24/2022 5:29,10/25/2021 1:05
1191,40,magnis dis,3.77E+12,Phasellus,8,70,cancelled,4556 166 95 4496,184,12/10/2022 5:21,3/27/2022 4:49
1192,77,"posuere vulputate,",3.77E+12,mauris,21,160,accepted,2.15E+14,974,1/13/2023 10:40,10/10/2022 8:20
1193,4,"feugiat non,",3.77E+12,eget,6,894,cancelled,4.92E+15,215,2/18/2023 7:42,11/11/2022 6:31
1194,112,nisl. Quisque,3.77E+12,lorem,23,374,accepted,3788 749362 39891,651,1/27/2023 11:44,12/31/2022 7:20
1195,100,ornare sagittis,3.77E+12,nec,8,105,cancelled,6.77E+18,157,1/7/2023 8:34,12/17/2022 1:25
1196,46,metus. Aliquam,3.77E+12,bibendum.,4,195,refused,3.62E+14,762,12/24/2022 2:24,12/3/2021 1:34
1197,4,"nonummy ut,",3.77E+12,mauris,21,588,accepted,676712 6544384148,528,12/22/2022 9:30,5/24/2022 10:58
1198,40,"dui, nec",3.77E+12,"imperdiet,",2,770,refused,4.03E+15,824,10/10/2022 8:20,8/1/2022 10:56
1199,83,leo. Cras,3.77E+12,purus,5,589,refused,3.64E+14,640,12/26/2022 6:02,2/14/2023 4:01
1200,125,felis. Donec,3.77E+12,nec,8,760,refused,5.04E+16,322,11/19/2022 8:54,10/21/2022 9:26
1201,48,Donec non,3.77E+12,elit.,5,895,cancelled,2.15E+14,285,2/22/2023 11:10,12/5/2021 4:18
1202,40,in consectetuer,3.77E+12,ut,16,877,cancelled,564182 43 7567 7786 742,631,1/4/2023 9:03,12/27/2022 6:39
1203,11,pede. Suspendisse,3.77E+12,pede.,5,355,cancelled,6706 7831 5876 5667,184,1/24/2023 5:31,10/1/2021 10:25
1204,143,quis diam,3.77E+12,interdum.,7,550,cancelled,551412 8568636284,396,11/25/2022 2:11,1/16/2023 2:34
1205,67,a purus.,3.77E+12,hendrerit,4,472,refused,4.90E+18,994,2/27/2023 11:25,1/3/2022 1:50
1206,133,Nullam velit,3.77E+12,Fusce,7,913,cancelled,644577 7847288558,151,2/10/2023 11:04,2/20/2022 5:08
1207,64,"pede, ultrices",3.77E+12,a,12,470,cancelled,646 23599 47278 694,352,12/12/2022 7:01,12/26/2022 12:38
1208,107,lorem ac,3.77E+12,Praesent,4,863,cancelled,647 66746 64541 734,404,2/15/2023 6:37,6/7/2022 8:40
1209,83,dis parturient,3.77E+12,egestas.,2,344,cancelled,492 95666 64153 333,121,2/6/2023 10:29,4/11/2022 11:46
1210,128,Aliquam fringilla,3.77E+12,urna,6,542,refused,492976 295634 1864,960,10/19/2022 11:29,8/24/2022 1:59
1211,83,"conubia nostra,",3.77E+12,Nunc,22,789,refused,6.76E+13,939,2/23/2023 11:06,11/18/2021 5:35
1212,39,ac nulla.,3.77E+12,Nam,3,679,cancelled,6.76E+14,900,10/3/2022 1:49,8/4/2022 10:11
1213,181,nulla. Cras,3.77E+12,dis,9,909,refused,6.71E+15,312,1/29/2023 7:36,2/13/2022 11:33
1214,193,non arcu.,3.77E+12,vitae,11,3,cancelled,3634 142441 15553,280,12/10/2022 1:22,2/16/2022 7:43
1215,22,turpis egestas.,3.77E+12,euismod,6,505,refused,531677 3234649722,770,11/21/2022 7:58,11/20/2022 5:05
1216,156,senectus et,3.77E+12,at,5,644,refused,6.71E+17,478,2/1/2023 12:10,4/18/2022 12:05
1217,166,neque. In,3.77E+12,gravida,7,311,refused,3671 939226 25960,186,12/21/2022 2:57,12/10/2022 6:41
1218,6,lectus ante,3.77E+12,ullamcorper,4,317,accepted,492958 361595 2382,115,1/12/2023 9:39,10/6/2021 9:09
1219,138,"euismod et,",3.77E+12,vitae,11,339,refused,656684 3512845867,396,11/27/2022 5:43,2/7/2022 4:07
1220,178,"ultrices a,",3.77E+12,porttitor,3,200,accepted,633 45153 18722 372,411,10/20/2022 8:35,4/22/2022 3:07
1221,155,justo sit,3.77E+12,"non,",15,896,refused,6.33E+17,335,1/16/2023 1:25,9/27/2022 9:34
1222,26,fringilla ornare,3.77E+12,ultrices.,3,783,accepted,583676 156465 4751,477,1/18/2023 6:31,12/27/2022 2:02
1223,126,nulla. Integer,3.77E+12,sem,11,879,refused,3.67E+14,784,11/27/2022 11:19,11/28/2021 3:41
1224,39,"risus, at",3.77E+12,Lorem,23,686,accepted,402 63238 83676 831,639,12/1/2022 11:23,6/19/2022 1:07
1225,83,"tempor, est",3.77E+12,Lorem,23,938,accepted,2.15E+14,292,11/14/2022 8:29,1/1/2023 6:53
1226,9,vitae dolor.,3.77E+12,metus.,5,998,accepted,6.30E+17,129,2/28/2023 7:18,2/22/2022 6:39
1227,10,ridiculus mus.,3.77E+12,vitae,11,819,accepted,5.04E+13,790,12/4/2022 5:30,10/6/2021 7:22
1228,76,Ut sagittis,3.77E+12,Aliquam,9,369,refused,6.30E+18,695,12/21/2022 11:47,11/17/2022 8:53
1229,4,In tincidunt,3.77E+12,ac,24,571,cancelled,3.00E+14,678,2/12/2023 3:19,11/23/2021 6:58
1230,117,dolor egestas,3.77E+12,dignissim,3,457,accepted,6331 1053 3129 8171,942,11/21/2022 10:30,11/13/2021 5:08
1231,25,feugiat placerat,3.77E+12,"dui,",9,296,cancelled,3.72E+14,633,12/14/2022 2:36,6/27/2022 3:14
1232,121,fringilla. Donec,3.77E+12,tellus,6,858,cancelled,4.91E+15,255,1/3/2023 3:10,11/22/2021 1:33
1233,12,augue ut,3.77E+12,placerat,2,618,cancelled,601 13544 37671 835,601,11/2/2022 10:30,1/26/2022 7:42
1234,137,quam. Curabitur,3.77E+12,"et,",4,524,refused,677178 6776873318,788,10/26/2022 6:07,11/10/2021 2:18
1235,38,viverra. Donec,3.77E+12,"auctor,",2,708,cancelled,5.86E+12,340,10/10/2022 7:08,3/22/2022 7:16
1236,78,"dolor elit,",3.77E+12,nascetur,5,495,cancelled,4.94E+15,267,12/24/2022 5:05,7/10/2022 4:08
1237,72,Praesent interdum,3.77E+12,"magna,",2,963,cancelled,5.55E+15,923,10/13/2022 2:41,3/5/2022 4:24
1238,39,"elit, pretium",3.77E+12,mi,11,148,accepted,6767 3779 7266 6924,591,12/13/2022 11:43,11/27/2021 11:01
1239,90,est. Nunc,3.77E+12,Curae,2,318,accepted,633323 96 2533 5732 758,903,10/26/2022 1:13,8/1/2022 3:00
1240,2,amet ornare,3.77E+12,Mauris,21,433,refused,6.71E+15,774,2/6/2023 6:21,1/6/2023 1:52
1241,108,"mauris sapien,",3.77E+12,aliquet.,4,272,refused,3671 327394 97874,349,10/8/2022 3:35,3/15/2022 11:06
1242,32,et risus.,3.77E+12,adipiscing.,1,450,cancelled,450892 9682419616,118,12/18/2022 11:19,8/17/2022 9:18
1243,164,et ipsum,3.77E+12,feugiat.,2,216,refused,2014 371648 82733,771,11/14/2022 5:59,10/24/2021 7:50
1244,62,ipsum nunc,3.77E+12,neque,7,935,refused,2149 696252 83627,349,12/30/2022 9:27,2/1/2023 6:34
1245,53,gravida. Aliquam,3.77E+12,sem.,3,701,cancelled,4716 522 92 7236,278,11/12/2022 11:12,1/27/2022 9:31
1246,132,"sit amet,",3.77E+12,risus,2,114,refused,2.15E+14,980,11/6/2022 9:25,9/23/2022 12:10
1247,48,odio vel,3.77E+12,lectus,11,936,refused,645424 943324 4831,571,2/18/2023 10:19,11/30/2021 4:52
1248,129,"est, mollis",3.77E+12,Donec,21,386,accepted,5.17E+15,151,2/23/2023 7:02,7/8/2022 12:56
1249,18,"sed, facilisis",3.77E+12,a,12,881,refused,4026 7624 3752 4460,487,11/25/2022 4:48,3/29/2022 4:28
1250,72,"tempus, lorem",3.77E+12,lectus,11,682,accepted,537 47653 14751 443,989,11/24/2022 12:34,11/9/2021 10:45
1251,11,erat. Sed,3.77E+12,Sed,23,409,cancelled,6.77E+18,462,2/15/2023 6:24,7/26/2022 10:45
1252,180,"diam lorem,",3.77E+12,Nullam,9,404,refused,4.03E+15,232,1/7/2023 5:22,12/9/2022 3:45
1253,129,"sagittis augue,",3.77E+12,velit,8,426,cancelled,6.46E+15,458,10/31/2022 10:26,12/16/2021 8:00
1254,23,dictum magna.,3.77E+12,quis,7,177,cancelled,5.76E+15,672,1/29/2023 8:50,1/17/2022 5:39
1255,73,"sed, sapien.",v3770009015028,"id,",7,450,cancelled,658622 2574619336,921,10/2/2022 11:11,12/12/2022 7:37
1256,124,"Aliquam auctor,",3.77E+12,amet,12,138,accepted,675 96142 86888 558,740,1/8/2023 4:50,11/15/2021 1:22
1257,110,justo nec,3.77E+12,Curae,2,697,refused,3.66E+14,421,11/10/2022 2:16,6/25/2022 1:43
1258,171,amet massa.,3.77E+12,cursus,5,689,accepted,6.71E+17,956,2/5/2023 6:15,11/11/2021 10:14
1259,65,massa. Vestibulum,3.77E+12,a,12,19,accepted,518 24473 44563 658,229,12/22/2022 5:00,2/6/2023 4:24
1260,161,urna. Nunc,3.77E+12,convallis,8,524,refused,4556 968 46 2524,426,12/25/2022 10:17,6/14/2022 7:21
1261,125,dolor. Nulla,3.77E+12,ipsum.,4,445,accepted,490352 485529 7542,699,11/1/2022 9:54,8/8/2022 7:56
1262,194,velit in,3.77E+12,tincidunt,6,96,accepted,670945 876427 2658,782,1/3/2023 11:48,10/20/2022 3:40
1263,79,nonummy ipsum,3.77E+12,Vivamus,6,872,cancelled,6.76E+18,617,1/31/2023 4:10,2/28/2022 11:44
1264,3,"ligula tortor,",3.77E+12,augue,7,181,refused,6489 3779 4925 6624,498,10/26/2022 3:50,4/13/2022 6:34
1265,193,erat vitae,3.77E+12,"at,",6,835,accepted,499 74485 35154 336,499,2/25/2023 7:37,7/2/2022 11:50
1266,45,"posuere vulputate,",3.77E+12,mollis,6,492,cancelled,3.66E+14,783,11/6/2022 8:41,1/14/2023 12:42
1267,186,neque. Nullam,3.77E+12,"vitae,",8,942,accepted,564182 2767268818,366,2/18/2023 1:54,10/3/2021 6:06
1268,180,ornare. In,3.77E+12,est,5,522,cancelled,2.15E+14,728,11/5/2022 5:25,1/1/2022 5:52
1269,105,a sollicitudin,3.77E+12,tincidunt.,1,222,accepted,527 33845 11565 622,628,10/28/2022 6:46,5/27/2022 9:03
1270,8,mattis. Cras,3.77E+12,parturient,7,542,cancelled,3.80E+14,116,12/16/2022 2:19,2/9/2022 4:41
1271,110,adipiscing elit.,3.77E+12,sit,18,117,cancelled,3738 598147 33912,379,12/1/2022 3:55,3/23/2022 12:06
1272,114,"tempor lorem,",3.77E+12,metus,4,303,cancelled,2.15E+14,664,12/12/2022 11:04,1/6/2023 8:49
1273,52,diam at,3.77E+12,sed,23,747,accepted,3002 761574 59245,816,11/8/2022 3:34,2/24/2023 11:33
1274,144,"consequat auctor,",3.77E+12,elit.,5,534,refused,633467 73 5568 6571 756,147,11/25/2022 10:20,6/1/2022 3:22
1275,64,egestas ligula.,3.77E+12,ante,8,703,cancelled,4508 4754 9735 2675,732,2/12/2023 7:13,1/8/2022 2:16
1276,23,"felis, adipiscing",3.77E+12,"eu,",8,983,cancelled,676717 798693 7810,636,12/7/2022 11:34,12/26/2022 5:54
1277,196,"at, egestas",3.77E+12,scelerisque,7,463,accepted,6.30E+17,571,1/14/2023 9:55,12/5/2022 10:31
1278,22,dolor sit,3.77E+12,Maecenas,3,401,accepted,2.15E+14,346,10/17/2022 6:53,1/26/2022 9:02
1279,23,"lorem, auctor",3.77E+12,non,15,405,cancelled,3.73E+14,848,10/31/2022 6:34,5/13/2022 8:38
1280,189,vitae semper,3.77E+12,velit,8,979,refused,3.75E+14,504,1/9/2023 6:24,12/31/2022 1:35
1281,189,felis ullamcorper,3.77E+12,nisi.,4,26,refused,2014 296739 74184,946,1/13/2023 5:31,5/21/2022 6:55
1282,50,"sodales purus,",3.77E+12,nisl.,5,63,refused,645933 647843 2440,702,2/3/2023 7:14,12/11/2022 5:32
1283,26,ornare lectus,3.77E+12,mi,11,654,accepted,3046 736224 41822,112,10/8/2022 4:36,6/7/2022 7:58
1284,13,"convallis in,",3.77E+12,nisl.,5,285,accepted,5.62E+12,285,10/24/2022 4:09,2/20/2023 3:59
1285,63,Donec tincidunt.,3.77E+12,Nulla,14,542,accepted,6.77E+18,365,12/30/2022 8:13,2/22/2022 10:12
1286,15,sed consequat,3.77E+12,vel,7,283,accepted,2.15E+14,160,1/12/2023 9:03,5/17/2022 10:53
1287,135,molestie tortor,3.77E+12,Mauris,21,709,cancelled,4916 8835 4865 9574,328,1/12/2023 12:48,5/28/2022 11:19
1288,52,ac sem,3.77E+12,ante,8,340,refused,3.64E+14,198,12/21/2022 10:46,10/27/2021 6:07
1289,34,lacus. Nulla,3.77E+12,dis,9,218,refused,2149 691565 27947,751,11/23/2022 4:09,12/19/2022 2:08
1290,21,molestie tortor,3.77E+12,eget,6,692,cancelled,516 26536 46476 630,832,10/5/2022 5:04,5/18/2022 12:24
1291,156,torquent per,3.77E+12,dolor.,5,146,accepted,3645 141875 63468,591,1/16/2023 2:53,2/19/2023 4:51
1292,171,est ac,3.77E+12,euismod,6,186,cancelled,455 62427 34432 699,515,1/12/2023 12:19,9/27/2022 11:52
1293,139,ultricies sem,3.77E+12,augue,7,584,refused,5424 7546 5985 6751,763,11/12/2022 9:02,12/29/2022 3:56
1294,48,neque sed,3.77E+12,Ut,16,777,refused,3054 171637 24975,978,1/26/2023 8:42,2/27/2023 12:19
1295,103,"lacinia orci,",3.77E+12,nisl,2,450,cancelled,5465 2363 3766 6141,666,2/21/2023 11:59,8/7/2022 4:06
1296,140,Sed dictum.,3.77E+12,"nec,",8,68,cancelled,6.71E+16,552,1/17/2023 1:59,10/7/2022 7:06
1297,46,"cursus in,",3.77E+12,sem,11,573,accepted,633110 24 5737 2265 288,383,10/8/2022 9:26,5/12/2022 11:25
1298,126,sed tortor.,3.77E+12,vehicula,3,610,accepted,4539 584 25 1315,627,12/2/2022 8:45,3/16/2022 3:11
1299,129,enim commodo,v3770009015028,ultrices.,3,716,refused,5.63E+18,513,11/14/2022 2:46,10/28/2022 4:18
1300,186,nec ante,3.77E+12,Nullam,9,106,accepted,647581 7686876452,492,10/7/2022 11:46,2/6/2023 6:28
1301,79,nunc id,3.77E+12,"eu,",8,141,refused,547165 5768344757,846,2/8/2023 1:20,12/18/2022 12:54
1302,86,lorem semper,3.77E+12,orci.,3,519,accepted,4.02E+15,348,10/7/2022 2:23,12/10/2021 6:54
1303,43,Donec fringilla.,3.77E+12,Proin,15,69,cancelled,5893 244 78 7493,875,12/4/2022 5:50,6/18/2022 7:55
1304,32,"pede, malesuada",3.77E+12,non,15,500,accepted,6.77E+18,716,1/28/2023 7:55,9/17/2022 5:42
1305,86,tempor bibendum.,3.77E+12,Phasellus,8,978,refused,6.71E+17,713,1/9/2023 10:08,7/26/2022 5:05
1306,90,Mauris blandit,3.77E+12,non,15,729,cancelled,402683 5716331458,314,2/26/2023 12:40,1/31/2023 9:04
1307,46,Duis gravida.,3.77E+12,pharetra.,2,201,cancelled,633466 8962582152,209,2/3/2023 12:31,9/9/2022 1:16
1308,157,ante lectus,3.77E+12,Proin,15,133,cancelled,3.01E+14,714,10/18/2022 5:38,12/16/2022 4:38
